number,date,strategy,side,instrument,open,close,profit,result,max_profit,max_lose
33346,2023-06-22 23:00:21,sor_120,BUY,SOLUSDT,15.91,16.6,5.11787404148335,1,138.02,-12.83
33347,2023-06-23 01:00:09,so_120,SELL,AXSUSDT,4.98,5.49,-25.7824096385542,0,50.2,-366.48
33348,2023-06-23 01:00:12,sor_120,BUY,AXSUSDT,4.98,5.49,25.4224096385542,1,366.48,-50.2
33349,2023-06-23 07:00:15,so_120,BUY,AXSUSDT,5.48,5.59,4.83824817518246,1,155.1,-13.68
33350,2023-06-23 07:00:23,sor_120,SELL,AXSUSDT,5.48,5.59,-5.19824817518246,0,13.68,-155.1
33351,2023-06-24 03:00:13,so_120,BUY,SOLUSDT,16.63,17.47,5.97493493686109,1,64.22,-31.03
33352,2023-06-24 03:00:18,sor_120,SELL,SOLUSDT,16.63,17.47,-6.14773493686109,0,31.03,-64.22
33353,2023-06-24 07:00:10,so_120,BUY,BNBUSDT,243.7,247.6,7.64164136233075,1,121.05,-86.15
33354,2023-06-24 07:00:13,sor_120,SELL,BNBUSDT,243.7,247.6,-8.36164136233075,0,86.15,-121.05
33355,2023-06-24 17:00:07,so_120,SELL,BNBUSDT,247.7,233.9,27.4962777553492,1,347.2,-6.05
33356,2023-06-24 17:00:10,sor_120,BUY,BNBUSDT,247.7,233.9,-28.2162777553492,0,6.05,-347.2
33357,2023-06-24 23:00:07,so_120,SELL,SOLUSDT,17.46,16.55,6.16789553264605,1,73.54,-4.81
33358,2023-06-24 23:00:10,sor_120,BUY,SOLUSDT,17.46,16.55,-6.34069553264605,0,4.81,-73.54
33359,2023-06-25 03:00:11,so_120,SELL,DOTUSDT,4.673,5.071,-42.9450631286111,0,26.75,-498.6
