"id","instrument","timeframe","ok_percent","ok_final_percent","avg_diff","avg_candle_size","side","volume","candle_count"
17074,AEROUSDT,TWO_HOURLY,60.0,33.333332,2.78193,1.8892974,SHORT,9997151.0,15
17075,AEVOPERP,TWO_HOURLY,6.601467,74.07407,0.7508817,4.384581,LONG,17296.0,409
17076,AEVOPERP,TWO_HOURLY,42.66366,21.16402,1.9122063,1.8062038,SHORT,17296.0,443
17077,AEVOUSDT,TWO_HOURLY,6.5677967,70.96774,0.8915602,4.4933004,LONG,10598966,472
17078,AEVOUSDT,TWO_HOURLY,42.585552,17.857143,2.0713587,1.9488481,SHORT,10598966,526
17079,AGIUSDT,TWO_HOURLY,8.091287,84.61539,0.950912,5.2072334,LONG,7658971.0,482
17080,AGIUSDT,TWO_HOURLY,44.294003,16.593887,2.0956936,1.8490844,SHORT,7658971.0,517
17081,AGLDUSDT,TWO_HOURLY,7.2961373,47.058823,0.66633075,3.8609557,LONG,2135164.0,466
17082,AGLDUSDT,TWO_HOURLY,46.502834,10.569106,1.6768892,1.4117662,SHORT,2135164.0,529
17083,AIOZUSDT,TWO_HOURLY,6.5656567,69.23077,0.9064217,5.1256166,LONG,2343649.0,198
17084,AIOZUSDT,TWO_HOURLY,57.918552,10.9375,2.449875,1.9098344,SHORT,2343649.0,221
17085,AIUSDT,TWO_HOURLY,7.4786325,51.42857,0.6599051,3.7455943,LONG,2722526.0,468
17086,AIUSDT,TWO_HOURLY,42.88425,12.831859,1.795841,1.612607,SHORT,2722526.0,527
17087,AKROUSDT,TWO_HOURLY,5.769231,88.888885,0.75525093,4.9876924,LONG,884730.0,468
17088,AKROUSDT,TWO_HOURLY,40.227703,11.792453,1.5775856,1.3738865,SHORT,884730.0,527
17089,AKTUSDT,TWO_HOURLY,6.716418,100.0,0.92174774,5.896713,LONG,2344513.0,134
17090,AKTUSDT,TWO_HOURLY,38.636364,15.686275,2.219569,2.098295,SHORT,2344513.0,132
17091,ALGOUSDT,TWO_HOURLY,6.3965883,56.666668,0.42550123,2.4123735,LONG,4950518.0,469
17092,ALGOUSDT,TWO_HOURLY,40.08097,16.161615,1.2451854,1.1813307,SHORT,4950518.0,494
17093,ALICEUSDT,TWO_HOURLY,5.1918736,95.652176,0.7739887,5.2100143,LONG,66958673,443
17094,ALICEUSDT,TWO_HOURLY,30.961538,20.496895,1.9553418,1.8693562,SHORT,66958673,520
17095,ALPACAUSDT,TWO_HOURLY,7.9522862,62.5,0.46188557,2.5092053,LONG,95217.0,503
17096,ALPACAUSDT,TWO_HOURLY,55.172413,11.029411,1.2471018,1.0741928,SHORT,95217.0,493
17097,ALPHAUSDT,TWO_HOURLY,7.070707,62.857143,0.43718106,2.6483874,LONG,981625.0,495
17098,ALPHAUSDT,TWO_HOURLY,42.0,18.571428,1.2593349,1.2061919,SHORT,981625.0,500
17099,ALTUSDT,TWO_HOURLY,6.122449,66.666664,0.7513525,4.332989,LONG,12438556,441
17100,ALTUSDT,TWO_HOURLY,49.72376,10.740741,1.9025161,1.6190196,SHORT,12438556,543
17101,AMBUSDT,TWO_HOURLY,7.0422535,74.28571,0.6102392,3.4995413,LONG,1006575.0,497
17102,AMBUSDT,TWO_HOURLY,45.18072,12.444445,1.5225176,1.3722863,SHORT,1006575.0,498
17103,ANKRUSDT,TWO_HOURLY,6.105263,65.51724,0.49584416,2.8932679,LONG,1060393.0,475
17104,ANKRUSDT,TWO_HOURLY,45.330738,13.733906,1.3597155,1.2624682,SHORT,1060393.0,514
17105,ANTUSDT,TWO_HOURLY,5.633803,60.714287,0.347028,2.1743484,LONG,332609.0,497
17106,ANTUSDT,TWO_HOURLY,43.927124,18.43318,0.8981921,0.8121457,SHORT,332609.0,494
17107,APEUSDT,TWO_HOURLY,7.66129,71.052635,0.50033027,2.6944761,LONG,11680145,496
17108,APEUSDT,TWO_HOURLY,41.23506,22.222221,1.3462211,1.3209542,SHORT,11680145,502
17109,API3USDT,TWO_HOURLY,7.4380164,86.111115,0.7817276,4.245186,LONG,2806078.0,484
17110,API3USDT,TWO_HOURLY,45.75937,12.5,1.7681552,1.5596217,SHORT,2806078.0,507
17111,APTUSDT,TWO_HOURLY,6.9915257,60.60606,0.44894585,2.7304683,LONG,24036969,472
17112,APTUSDT,TWO_HOURLY,44.97154,18.14346,1.3191088,1.1734391,SHORT,24036969,527
17113,ARBPERP,TWO_HOURLY,7.0212765,63.636364,0.3988407,3.0264516,LONG,33887.0,470
17114,ARBPERP,TWO_HOURLY,41.682602,16.972477,1.2704031,1.1420242,SHORT,33887.0,523
17115,ARBUSDT,TWO_HOURLY,5.970149,64.28571,0.45526603,2.9349058,LONG,42103120,469
17116,ARBUSDT,TWO_HOURLY,37.452473,21.827412,1.3600657,1.3074962,SHORT,42103120,526
17117,ARKMUSDT,TWO_HOURLY,6.8230276,71.875,0.9038271,4.818978,LONG,12593180,469
17118,ARKMUSDT,TWO_HOURLY,40.642723,7.4418607,2.1652298,1.8776674,SHORT,12593180,529
17119,ARKUSDT,TWO_HOURLY,6.2098503,68.965515,0.60762286,3.642415,LONG,7075002.0,467
17120,ARKUSDT,TWO_HOURLY,44.04537,15.450644,1.4782374,1.322304,SHORT,7075002.0,529
17121,ARPAUSDT,TWO_HOURLY,5.769231,77.77778,0.52482253,3.2931933,LONG,627726.0,468
17122,ARPAUSDT,TWO_HOURLY,47.31801,13.360324,1.4188862,1.1822366,SHORT,627726.0,522
17123,ARUSDT,TWO_HOURLY,7.0362473,63.636364,0.83223635,4.887386,LONG,25397207,469
17124,ARUSDT,TWO_HOURLY,47.25898,10.0,2.200938,1.7768497,SHORT,25397207,529
17125,ASTRUSDT,TWO_HOURLY,6.570842,65.625,0.4931052,2.9304686,LONG,3922095.0,487
17126,ASTRUSDT,TWO_HOURLY,48.336594,17.408907,1.318032,1.1393365,SHORT,3922095.0,511
17127,ATAUSDT,TWO_HOURLY,5.806452,74.07407,0.6205343,3.7630465,LONG,822283.0,465
17128,ATAUSDT,TWO_HOURLY,35.150375,20.320856,1.6400827,1.6284431,SHORT,822283.0,532
17129,ATHUSDT,TWO_HOURLY,6.5989847,100.0,1.1011014,6.8330803,LONG,9090104.0,197
17130,ATHUSDT,TWO_HOURLY,34.513275,24.358974,2.5739658,2.637928,SHORT,9090104.0,226
17131,ATOMUSDT,TWO_HOURLY,6.05428,51.724136,0.3418914,2.1522868,LONG,13901896,479
17132,ATOMUSDT,TWO_HOURLY,37.159534,25.13089,1.0373908,1.0059814,SHORT,13901896,514
17133,AUCTIONUSDT,TWO_HOURLY,4.496788,61.904762,0.741023,4.4095597,LONG,1821316.0,467
17134,AUCTIONUSDT,TWO_HOURLY,38.14042,14.925373,1.7933306,1.647972,SHORT,1821316.0,527
17135,AUDIOUSDT,TWO_HOURLY,4.878049,95.454544,0.88371015,5.6170397,LONG,1208569.0,451
17136,AUDIOUSDT,TWO_HOURLY,42.424244,13.392858,1.7338601,1.484193,SHORT,1208569.0,528
17137,AVAXUSDT,TWO_HOURLY,6.3157897,56.666668,0.48821947,2.881658,LONG,92300840,475
17138,AVAXUSDT,TWO_HOURLY,44.379845,11.790393,1.369056,1.2133472,SHORT,92300840,516
17139,AXLUSDT,TWO_HOURLY,7.3434124,70.588234,0.7299043,4.3553767,LONG,3946131.0,463
17140,AXLUSDT,TWO_HOURLY,43.984962,8.5470085,2.0304303,1.7120153,SHORT,3946131.0,532
17141,AXSUSDT,TWO_HOURLY,6.263499,72.413795,0.44179806,2.752585,LONG,7381390.0,463
17142,AXSUSDT,TWO_HOURLY,43.103447,16.0,1.3070488,1.1767884,SHORT,7381390.0,522
17143,BADGERUSDT,TWO_HOURLY,6.0475163,60.714287,0.5263446,3.251898,LONG,820325.0,463
17144,BADGERUSDT,TWO_HOURLY,42.045456,15.765766,1.4461788,1.2877095,SHORT,820325.0,528
17145,BAKEUSDT,TWO_HOURLY,6.0416665,72.413795,0.83992714,4.8683095,LONG,16795656,480
17146,BAKEUSDT,TWO_HOURLY,43.8247,11.363636,2.105161,1.7764679,SHORT,16795656,502
17147,BALUSDT,TWO_HOURLY,5.8704453,55.172413,0.38133472,2.213886,LONG,504015.0,494
17148,BALUSDT,TWO_HOURLY,43.78819,18.139534,1.0745544,1.0339549,SHORT,504015.0,491
17149,BANDUSDT,TWO_HOURLY,6.1571126,68.965515,0.46420097,2.9788249,LONG,526004.0,471
17150,BANDUSDT,TWO_HOURLY,44.68938,15.246636,1.39059,1.2097851,SHORT,526004.0,499
17151,BATUSDT,TWO_HOURLY,7.2033896,55.882355,0.31986484,2.036087,LONG,1735806.0,472
17152,BATUSDT,TWO_HOURLY,41.767067,22.115385,1.0547936,1.0151279,SHORT,1735806.0,498
17153,BBUSDT,TWO_HOURLY,7.6719575,75.86207,1.2658259,7.3732657,LONG,5040451.0,378
17154,BBUSDT,TWO_HOURLY,49.379654,10.552764,2.8478222,2.2937033,SHORT,5040451.0,403
17155,BCHUSDT,TWO_HOURLY,6.875,72.72727,0.46097976,2.804999,LONG,30554949,480
17156,BCHUSDT,TWO_HOURLY,39.648438,18.2266,1.1743214,1.0787272,SHORT,30554949,512
17157,BEAMUSDT,TWO_HOURLY,5.6842103,62.962963,0.7320718,4.2370057,LONG,5757480.0,475
17158,BEAMUSDT,TWO_HOURLY,48.85496,9.375,1.7609537,1.4995109,SHORT,5757480.0,524
17159,BELUSDT,TWO_HOURLY,6.846473,84.84849,0.6337718,3.570961,LONG,1334618.0,482
17160,BELUSDT,TWO_HOURLY,46.588696,15.481172,1.4992408,1.3234103,SHORT,1334618.0,513
17161,BENDOGUSDT,TWO_HOURLY,6.1728396,80.0,2.6037724,16.11921,LONG,23046922,243
17162,BENDOGUSDT,TWO_HOURLY,45.666668,10.948905,5.705496,4.444521,SHORT,23046922,300
17163,BICOUSDT,TWO_HOURLY,8.016877,81.57895,0.6792257,3.7612677,LONG,1063308.0,474
17164,BICOUSDT,TWO_HOURLY,41.11969,17.370892,1.6922477,1.5287915,SHORT,1063308.0,518
17165,BIGTIMEUSDT,TWO_HOURLY,7.3170733,66.666664,0.8188775,4.2974486,LONG,14896151,451
17166,BIGTIMEUSDT,TWO_HOURLY,43.238094,14.096916,1.9703743,1.7838994,SHORT,14896151,525
17167,BLASTUSDT,TWO_HOURLY,6.837607,62.5,0.76766336,4.175573,LONG,17358986,117
17168,BLASTUSDT,TWO_HOURLY,55.474453,14.473684,2.2071004,1.7934071,SHORT,17358986,137
17169,BLURUSDT,TWO_HOURLY,7.5388026,64.70588,0.6163949,3.5102208,LONG,16392186,451
17170,BLURUSDT,TWO_HOURLY,39.365673,10.900474,1.673982,1.5475243,SHORT,16392186,536
17171,BLZUSDT,TWO_HOURLY,6.048387,76.666664,0.68357235,3.9198642,LONG,2002999.0,496
17172,BLZUSDT,TWO_HOURLY,42.43028,15.492958,1.6719269,1.5138685,SHORT,2002999.0,502
17173,BNBPERP,TWO_HOURLY,5.0916495,80.0,0.23442629,1.7961942,LONG,251526.0,491
17174,BNBPERP,TWO_HOURLY,43.4,22.119816,0.7420432,0.66898274,SHORT,251526.0,500
17175,BNBUSDT,TWO_HOURLY,6.1099796,80.0,0.2730158,1.8093704,LONG,28309299,491
17176,BNBUSDT,TWO_HOURLY,38.877754,24.742268,0.8083843,0.77837306,SHORT,28309299,499
17177,BNTUSDT,TWO_HOURLY,6.827309,61.764706,0.36158574,2.1098733,LONG,660634.0,498
17178,BNTUSDT,TWO_HOURLY,42.771084,18.779343,1.0646312,1.0099552,SHORT,660634.0,498
17179,BNXUSDT,TWO_HOURLY,6.772908,67.64706,0.9411769,5.3805327,LONG,26308798,502
17180,BNXUSDT,TWO_HOURLY,41.532257,15.53398,2.1061876,1.8094181,SHORT,26308798,496
17181,BOBAUSDT,TWO_HOURLY,6.910569,73.52941,0.4578996,3.09003,LONG,334584.0,492
17182,BOBAUSDT,TWO_HOURLY,52.569168,13.157895,1.1006994,0.91498,SHORT,334584.0,506
17183,BOMEUSDT,TWO_HOURLY,6.25,76.666664,0.9067169,4.975164,LONG,15927492,480
17184,BOMEUSDT,TWO_HOURLY,52.417793,11.07011,2.1919577,1.7766103,SHORT,15927492,517
17185,BONDUSDT,TWO_HOURLY,6.932773,75.757576,0.73322105,5.113571,LONG,27339013,476
17186,BONDUSDT,TWO_HOURLY,40.118576,17.241379,1.9174895,1.7315872,SHORT,27339013,506
17187,BRETTUSDT,TWO_HOURLY,4.9792533,58.333332,1.3815544,8.687001,LONG,37886325,482
17188,BRETTUSDT,TWO_HOURLY,39.411766,12.935324,3.5525413,3.0152009,SHORT,37886325,510
17189,BSVUSDT,TWO_HOURLY,6.3394685,64.51613,0.4372656,2.695796,LONG,1177314.0,489
17190,BSVUSDT,TWO_HOURLY,45.472443,18.61472,1.1646875,1.06909,SHORT,1177314.0,508
17191,BSWUSDT,TWO_HOURLY,5.679513,82.14286,0.48061872,2.9113164,LONG,309271.0,493
17192,BSWUSDT,TWO_HOURLY,47.4,13.92405,1.136144,0.99554294,SHORT,309271.0,500
17193,BTC-02AUG24,TWO_HOURLY,9.302325,0.0,0.21402152,1.8680578,LONG,131805.0,43
17194,BTC-02AUG24,TWO_HOURLY,53.125,0.0,0.83582807,0.57490504,SHORT,131805.0,32
17195,BTC-19JUL24,TWO_HOURLY,7.8125,60.0,0.22861505,1.6583102,LONG,8446931.0,128
17196,BTC-19JUL24,TWO_HOURLY,51.304348,13.559322,0.77620596,0.67523897,SHORT,8446931.0,115
17197,BTC-26JUL24,TWO_HOURLY,8.7378645,66.666664,0.19449724,1.5380701,LONG,144204.0,412
17198,BTC-26JUL24,TWO_HOURLY,44.49761,17.204302,0.6450245,0.5422642,SHORT,144204.0,418
17199,BTC-27DEC24,TWO_HOURLY,7.3319755,63.88889,0.23496409,1.7316239,LONG,622811.0,491
17200,BTC-27DEC24,TWO_HOURLY,49.212597,13.6,0.7325893,0.60231096,SHORT,622811.0,508
17201,BTC-27JUN25,TWO_HOURLY,7.9545455,42.857143,0.2487845,1.890608,LONG,266469.0,88
17202,BTC-27JUN25,TWO_HOURLY,51.42857,5.5555553,0.8985779,0.6746427,SHORT,266469.0,70
17203,BTC-27SEP24,TWO_HOURLY,6.995885,70.588234,0.21406056,1.6714904,LONG,520403.0,486
17204,BTC-27SEP24,TWO_HOURLY,48.632812,15.662651,0.6995859,0.55987793,SHORT,520403.0,512
17205,BTC-28MAR25,TWO_HOURLY,7.3319755,58.333332,0.22975616,1.6850373,LONG,241468.0,491
17206,BTC-28MAR25,TWO_HOURLY,49.704144,10.31746,0.7279215,0.5861074,SHORT,241468.0,507
17207,BTC-30AUG24,TWO_HOURLY,7.6923075,66.666664,0.18709818,1.5563095,LONG,116603.0,234
17208,BTC-30AUG24,TWO_HOURLY,47.50958,11.290322,0.6741983,0.54158926,SHORT,116603.0,261
17209,BTCPERP,TWO_HOURLY,7.2580647,69.44444,0.25298196,1.6487525,LONG,42074822,496
17210,BTCPERP,TWO_HOURLY,44.246033,16.591928,0.7066966,0.6271462,SHORT,42074822,504
17211,BTCUSDT,TWO_HOURLY,7.991803,74.35897,0.26391146,1.6724696,LONG,6343886952,488
17212,BTCUSDT,TWO_HOURLY,47.070312,15.767634,0.71539795,0.6000975,SHORT,6343886952,512
17213,C98USDT,TWO_HOURLY,6.6666665,62.5,0.45450717,2.5638216,LONG,2034691.0,480
17214,C98USDT,TWO_HOURLY,41.317364,17.874395,1.317977,1.2797114,SHORT,2034691.0,501
17215,CAKEUSDT,TWO_HOURLY,5.4989815,59.25926,0.35723883,2.3407927,LONG,1356692.0,491
17216,CAKEUSDT,TWO_HOURLY,49.387756,16.115702,1.1235704,0.9918612,SHORT,1356692.0,490
17217,CANTOUSDT,TWO_HOURLY,6.389776,90.0,0.9349328,4.851993,LONG,222241.0,313
17218,CANTOUSDT,TWO_HOURLY,37.325905,23.880596,1.7446502,1.9154001,SHORT,222241.0,359
17219,CEEKUSDT,TWO_HOURLY,5.590062,77.77778,0.5122268,3.1404023,LONG,199712.0,483
17220,CEEKUSDT,TWO_HOURLY,54.89022,11.636364,1.1993622,1.017233,SHORT,199712.0,501
17221,CELOUSDT,TWO_HOURLY,5.16129,58.333332,0.50111204,2.833722,LONG,3923737.0,465
17222,CELOUSDT,TWO_HOURLY,40.99617,18.69159,1.311238,1.2138519,SHORT,3923737.0,522
17223,CELRUSDT,TWO_HOURLY,7.894737,61.11111,0.45331436,2.8316736,LONG,1357391.0,456
17224,CELRUSDT,TWO_HOURLY,35.823753,19.251337,1.387033,1.3609973,SHORT,1357391.0,522
17225,CETUSUSDT,TWO_HOURLY,8.074534,79.48718,0.6204861,3.537242,LONG,148089.0,483
17226,CETUSUSDT,TWO_HOURLY,42.330097,17.431192,1.6050991,1.5271397,SHORT,148089.0,515
17227,CFXUSDT,TWO_HOURLY,6.6945605,71.875,0.5321972,3.0840988,LONG,4942401.0,478
17228,CFXUSDT,TWO_HOURLY,44.423077,17.748919,1.462907,1.3075626,SHORT,4942401.0,520
17229,CHRUSDT,TWO_HOURLY,6.7099566,80.645164,0.72040814,4.6444225,LONG,4435501.0,462
17230,CHRUSDT,TWO_HOURLY,39.81132,7.582938,1.9253939,1.6793071,SHORT,4435501.0,530
17231,CHZUSDT,TWO_HOURLY,5.1546392,76.0,0.55264884,3.2332118,LONG,4433740.0,485
17232,CHZUSDT,TWO_HOURLY,42.495125,15.137614,1.4867221,1.3721477,SHORT,4433740.0,513
17233,CKBUSDT,TWO_HOURLY,6.3694267,66.666664,0.8141275,4.6402617,LONG,3946518.0,471
17234,CKBUSDT,TWO_HOURLY,47.52852,9.2,2.0254104,1.676297,SHORT,3946518.0,526
17235,COMBOUSDT,TWO_HOURLY,7.051282,84.84849,0.6255118,4.1309156,LONG,909689.0,468
17236,COMBOUSDT,TWO_HOURLY,50.576923,14.448669,1.6164094,1.2141562,SHORT,909689.0,520
17237,COMPUSDT,TWO_HOURLY,7.2765074,57.142857,0.38977712,2.4428525,LONG,2249005.0,481
17238,COMPUSDT,TWO_HOURLY,42.35294,16.666666,1.2123767,1.128381,SHORT,2249005.0,510
17239,COREUSDT,TWO_HOURLY,6.355932,86.666664,0.85384977,5.126314,LONG,8775062.0,472
17240,COREUSDT,TWO_HOURLY,43.61905,19.213974,1.869656,1.717625,SHORT,8775062.0,525
17241,COSUSDT,TWO_HOURLY,5.7894735,100.0,0.88153255,5.5798764,LONG,379839.0,380
17242,COSUSDT,TWO_HOURLY,40.217392,11.351352,1.6562166,1.4093513,SHORT,379839.0,460
17243,COTIUSDT,TWO_HOURLY,6.05428,72.413795,0.6574098,3.5788667,LONG,5777852.0,479
17244,COTIUSDT,TWO_HOURLY,46.138996,13.807531,1.6588427,1.4537475,SHORT,5777852.0,518
17245,COVALUSDT,TWO_HOURLY,7.912088,91.666664,0.95443046,5.856541,LONG,491863.0,455
17246,COVALUSDT,TWO_HOURLY,34.697857,21.348314,2.0100021,2.137981,SHORT,491863.0,513
17247,CROUSDT,TWO_HOURLY,7.8512397,65.789474,0.37716472,2.2061825,LONG,826349.0,484
17248,CROUSDT,TWO_HOURLY,42.495125,20.183487,1.0155478,0.9546592,SHORT,826349.0,513
17249,CRVUSDT,TWO_HOURLY,5.970149,78.57143,0.57791126,3.6182895,LONG,22378414,469
17250,CRVUSDT,TWO_HOURLY,36.43411,15.957447,1.6134526,1.5744824,SHORT,22378414,516
17251,CTCUSDT,TWO_HOURLY,7.4844074,86.111115,0.5916159,3.5627398,LONG,743999.0,481
17252,CTCUSDT,TWO_HOURLY,37.281555,19.791666,1.3829806,1.367875,SHORT,743999.0,515
17253,CTKUSDT,TWO_HOURLY,5.2742615,92.0,0.7870433,5.6144743,LONG,412594.0,474
17254,CTKUSDT,TWO_HOURLY,34.865902,18.681318,1.8059847,1.690032,SHORT,412594.0,522
17255,CTSIUSDT,TWO_HOURLY,5.54371,80.76923,0.52692115,3.4244425,LONG,1749668.0,469
17256,CTSIUSDT,TWO_HOURLY,42.125237,13.9639635,1.436052,1.2740791,SHORT,1749668.0,527
17257,CVCUSDT,TWO_HOURLY,6.609808,74.19355,0.43282086,3.0397599,LONG,603209.0,469
17258,CVCUSDT,TWO_HOURLY,44.886364,16.877638,1.244817,1.0999686,SHORT,603209.0,528
17259,CVXUSDT,TWO_HOURLY,5.6133056,96.296295,0.8698397,5.7705727,LONG,4319751.0,481
17260,CVXUSDT,TWO_HOURLY,36.127743,18.232044,1.8959639,1.7779006,SHORT,4319751.0,501
17261,CYBERUSDT,TWO_HOURLY,7.048458,62.5,0.5982773,3.3400867,LONG,3677004.0,454
17262,CYBERUSDT,TWO_HOURLY,47.601475,15.116279,1.5292372,1.2977042,SHORT,3677004.0,542
17263,DAOUSDT,TWO_HOURLY,5.7939916,88.888885,0.5180387,2.86665,LONG,257895.0,466
17264,DAOUSDT,TWO_HOURLY,49.810608,20.152092,1.0419745,0.92131203,SHORT,257895.0,528
17265,DARUSDT,TWO_HOURLY,5.2516413,75.0,0.64260334,4.571923,LONG,50090641,457
17266,DARUSDT,TWO_HOURLY,38.623325,14.851485,1.73626,1.4581031,SHORT,50090641,523
17267,DASHUSDT,TWO_HOURLY,6.0240965,60.0,0.3392663,2.115976,LONG,1652010.0,498
17268,DASHUSDT,TWO_HOURLY,47.628864,21.212122,1.0132797,0.92966175,SHORT,1652010.0,485
17269,DATAUSDT,TWO_HOURLY,4.743083,75.0,0.471614,2.8912694,LONG,2545674.0,506
17270,DATAUSDT,TWO_HOURLY,56.72878,10.583941,1.249997,1.0282556,SHORT,2545674.0,483
17271,DEGENUSDT,TWO_HOURLY,6.1784897,81.48148,1.0604264,6.9527636,LONG,11261247,437
17272,DEGENUSDT,TWO_HOURLY,53.28467,5.821918,2.866854,2.1709645,SHORT,11261247,548
17273,DENTUSDT,TWO_HOURLY,6.875,69.69697,0.45478693,2.7297435,LONG,798060.0,480
17274,DENTUSDT,TWO_HOURLY,40.655106,16.587677,1.3180406,1.2505066,SHORT,798060.0,519
17275,DGBUSDT,TWO_HOURLY,5.7971015,85.71429,0.54574865,3.2391262,LONG,636116.0,483
17276,DGBUSDT,TWO_HOURLY,40.7767,14.761905,1.3280854,1.2198076,SHORT,636116.0,515
17277,DODOUSDT,TWO_HOURLY,7.216495,77.14286,0.59269845,3.1904666,LONG,395855.0,485
17278,DODOUSDT,TWO_HOURLY,45.401173,12.068966,1.4541532,1.2947932,SHORT,395855.0,511
17279,DOGEPERP,TWO_HOURLY,6.827309,67.64706,0.376349,2.8503163,LONG,38734.0,498
17280,DOGEPERP,TWO_HOURLY,50.10225,16.32653,1.2098322,1.0465916,SHORT,38734.0,489
17281,DOGEUSDT,TWO_HOURLY,6.8686867,70.588234,0.47555918,2.9402878,LONG,138795464,495
17282,DOGEUSDT,TWO_HOURLY,46.693386,15.02146,1.3197981,1.160598,SHORT,138795464,499
17283,DOGUSDT,TWO_HOURLY,6.8,76.47059,1.4232398,6.6459713,LONG,11906440,250
17284,DOGUSDT,TWO_HOURLY,47.857143,16.41791,3.1971755,2.912824,SHORT,11906440,280
17285,DOP1USDT,TWO_HOURLY,10.0,50.0,1.6032408,9.221546,LONG,13425404,40
17286,DOP1USDT,TWO_HOURLY,33.898304,20.0,3.8373427,3.9509227,SHORT,13425404,59
17287,DOTUSDT,TWO_HOURLY,5.394191,50.0,0.3826461,2.391123,LONG,49462335,482
17288,DOTUSDT,TWO_HOURLY,38.867188,15.577889,1.1759174,1.1053272,SHORT,49462335,512
17289,DRIFTUSDT,TWO_HOURLY,6.6666665,78.26087,0.96205914,5.630534,LONG,2743381.0,345
17290,DRIFTUSDT,TWO_HOURLY,34.94318,21.95122,2.3869128,2.5578928,SHORT,2743381.0,352
17291,DUSKUSDT,TWO_HOURLY,7.1278825,76.47059,0.7453027,4.310122,LONG,1831266.0,477
17292,DUSKUSDT,TWO_HOURLY,47.89272,8.0,1.8233134,1.4518267,SHORT,1831266.0,522
17293,DYDXUSDT,TWO_HOURLY,6.1965814,72.413795,0.4706411,2.7859902,LONG,13762863,468
17294,DYDXUSDT,TWO_HOURLY,36.926147,21.621622,1.3975383,1.3714464,SHORT,13762863,501
17295,DYMUSDT,TWO_HOURLY,6.7114096,80.0,0.7037787,4.6347494,LONG,88579771,447
17296,DYMUSDT,TWO_HOURLY,42.541435,11.688312,1.9368609,1.6292397,SHORT,88579771,543
17297,EDUUSDT,TWO_HOURLY,5.870021,89.28571,0.82546854,5.3940563,LONG,4043685.0,477
17298,EDUUSDT,TWO_HOURLY,36.608864,14.736842,1.9185058,1.6254296,SHORT,4043685.0,519
17299,EGLDUSDT,TWO_HOURLY,5.54371,65.38461,0.43885523,2.7806606,LONG,5014013.0,469
17300,EGLDUSDT,TWO_HOURLY,43.629345,15.486726,1.2684916,1.122136,SHORT,5014013.0,518
17301,ENAUSDT,TWO_HOURLY,4.935622,78.26087,0.8349899,4.699179,LONG,44017321,466
17302,ENAUSDT,TWO_HOURLY,50.0,13.533834,2.0838444,1.7758344,SHORT,44017321,532
17303,ENJUSDT,TWO_HOURLY,7.4074073,67.64706,0.52129763,3.0107126,LONG,1907511.0,459
17304,ENJUSDT,TWO_HOURLY,40.227703,16.037735,1.406723,1.2986461,SHORT,1907511.0,527
17305,ENSUSDT,TWO_HOURLY,6.581741,74.19355,0.91288483,5.66656,LONG,33704575,471
17306,ENSUSDT,TWO_HOURLY,44.04537,7.725322,2.2245417,1.8182454,SHORT,33704575,529
17307,EOSUSDT,TWO_HOURLY,6.6937118,51.515152,0.3839372,2.1507142,LONG,16820690,493
17308,EOSUSDT,TWO_HOURLY,40.59406,24.878048,1.064857,1.086096,SHORT,16820690,505
17309,ETCPERP,TWO_HOURLY,5.219207,84.0,0.3156323,2.5019646,LONG,214178.0,479
17310,ETCPERP,TWO_HOURLY,43.055557,20.276497,1.0686452,0.9469276,SHORT,214178.0,504
17311,ETCUSDT,TWO_HOURLY,5.197505,84.0,0.39902785,2.575681,LONG,10871497,481
17312,ETCUSDT,TWO_HOURLY,38.150288,24.242424,1.1425369,1.0637294,SHORT,10871497,519
17313,ETH-02AUG24,TWO_HOURLY,6.818182,33.333332,0.23521231,1.9023861,LONG,13247.0,44
17314,ETH-02AUG24,TWO_HOURLY,70.96774,0.0,0.82511497,0.54493177,SHORT,13247.0,31
17315,ETH-19JUL24,TWO_HOURLY,8.064516,40.0,0.2319652,1.8640397,LONG,188298.0,124
17316,ETH-19JUL24,TWO_HOURLY,39.83051,21.276596,0.83291686,0.7215918,SHORT,188298.0,118
17317,ETH-26JUL24,TWO_HOURLY,5.361305,82.608696,0.27998158,1.9261485,LONG,185371.0,429
17318,ETH-26JUL24,TWO_HOURLY,31.578947,19.047619,0.832563,0.857396,SHORT,185371.0,399
17319,ETH-27DEC24,TWO_HOURLY,5.846774,58.62069,0.25386637,2.007497,LONG,272623.0,496
17320,ETH-27DEC24,TWO_HOURLY,35.188866,16.949152,0.86244977,0.80384374,SHORT,272623.0,503
17321,ETH-27JUN25,TWO_HOURLY,4.494382,75.0,0.2899262,2.0902846,LONG,160571.0,89
17322,ETH-27JUN25,TWO_HOURLY,57.142857,10.0,0.9038753,0.6691495,SHORT,160571.0,70
17323,ETH-27SEP24,TWO_HOURLY,4.9407115,68.0,0.26478425,1.9932779,LONG,876568.0,506
17324,ETH-27SEP24,TWO_HOURLY,40.48583,15.5,0.83590895,0.76007056,SHORT,876568.0,494
17325,ETH-28MAR25,TWO_HOURLY,5.6862745,65.51724,0.27436107,2.003016,LONG,81101.0,510
17326,ETH-28MAR25,TWO_HOURLY,39.54918,16.58031,0.8508746,0.7805937,SHORT,81101.0,488
17327,ETH-30AUG24,TWO_HOURLY,6.329114,60.0,0.20665282,1.7537745,LONG,73872.0,237
